controller,rep,avg_g,dist,outcome,peak_g,yaw_abs,wall_s
const_0.35,0,1.1177583082139166,58.27590707912873,STOP,3.1005051073783263,0.027393482709448986,8.6
prop_0.15_kp3.0,0,1.132388965129723,57.52286057529963,STOP,4.626430472716404,0.04088451687254744,6.9
prop_0.15_kp6.0,0,1.131896342916768,57.54781890279554,STOP,4.066211033342229,0.05266983144706508,7.3
prop_0.21_kp3.0,0,1.1044306903201357,58.978873060744306,STOP,3.439356014783278,0.04722012150357159,7.3
