controller,rep,avg_g,dist,outcome,peak_g,yaw_abs,wall_s
policy_BC-D3,0,1.1956619888290165,54.47863010001898,STOP,4.149773445024715,0.034174615801966866,7.2
policy_BC-D3,1,1.1948216130639897,54.51702845751481,STOP,3.4096940132368645,0.029620504499744092,5.7
policy_BC-D3,2,1.1829567385744733,55.06380988547936,STOP,3.429059258037208,0.03345604071752066,5.8
policy_BC-D3,3,1.1791090472371684,55.24359568286997,STOP,3.4434245364349305,0.03612877438960709,5.9
