controller,rep,avg_g,dist,outcome,peak_g,yaw_abs,wall_s
prop_0.05_kp6.0,0,1.2022330944828974,54.180914790528625,STOP,4.372379471606127,0.026428985936750037,7.1
prop_0.05_kp6.0,1,1.2009765832618067,54.23753354466856,STOP,4.4483246339281415,0.0272469540749028,5.8
prop_0.05_kp6.0,2,1.2020836384943847,54.18782589696277,STOP,4.34454829981699,0.027872893676449986,5.7
prop_0.05_kp6.0,3,1.2070092085543278,53.96643410706262,STOP,4.062866965962566,0.02658519569360581,5.6
prop_0.06_kp6.0,0,1.2104006439825337,53.81529249431041,STOP,5.316817422334472,0.027759082560399967,5.8
prop_0.06_kp6.0,1,1.2115888047155046,53.76285554352279,STOP,5.706082474934061,0.02733553293343904,5.6
prop_0.06_kp6.0,2,1.2047159188194174,54.06931225971091,STOP,4.887566963889188,0.027848079733985263,5.8
prop_0.06_kp6.0,3,1.202077578712964,54.188013554814795,STOP,4.602112211811783,0.02730646280378776,5.7
prop_0.07_kp6.0,0,1.2112882206373572,53.776005031512305,STOP,3.2319950455113062,0.027894307507840495,5.7
prop_0.07_kp6.0,1,1.2025923465216362,54.16473752119968,STOP,4.48113420385041,0.02880499876657834,5.8
prop_0.07_kp6.0,2,1.204583672506072,54.07515884200564,STOP,3.7731149652225886,0.030980559082154344,5.7
prop_0.07_kp6.0,3,1.2042599615544571,54.08994806159341,STOP,3.9772389451482613,0.02773279511813822,5.7
prop_0.06_kp9.0,0,1.1844440467338258,54.99455485565045,STOP,4.734206104526446,0.03155238904220596,5.9
prop_0.06_kp9.0,1,1.1949599220713307,54.51062348215151,STOP,4.054397973565802,0.029197698686743975,6.0
prop_0.06_kp9.0,2,1.1902872315020714,54.724572611834226,STOP,4.176235942853188,0.025761427311790635,5.8
prop_0.06_kp9.0,3,1.1919881368599239,54.646496801734045,STOP,4.610340558568829,0.026971954861353453,5.8
prop_0.06_kp4.0,0,1.2025734783305115,54.16581772587496,STOP,4.981329717377702,0.02618819671726513,5.7
prop_0.06_kp4.0,1,1.2096278965071585,53.84970706875836,STOP,3.7500540106555165,0.030998231141663876,5.7
prop_0.06_kp4.0,2,1.2032822926566538,54.13383490575519,STOP,4.36277263014093,0.026888118948800235,5.8
prop_0.06_kp4.0,3,1.2083197473273315,53.90788530448406,STOP,4.452631651851015,0.02770555996458598,5.7
